slug	parent_term	status	selection_reason
Thomsen_and_Becker_disease	MONDO:0009710	ELIGIBLE	KB_CATEGORY_MENDELIAN
Thyroid_Dyshormonogenesis_5	MONDO:0010137	ELIGIBLE	KB_CATEGORY_MENDELIAN
Timothy_Syndrome	MONDO:0010979	ELIGIBLE	KB_CATEGORY_MENDELIAN
Transaldolase_Deficiency	MONDO:0011624	ELIGIBLE	KB_CATEGORY_MENDELIAN
Transketolase_Deficiency	MONDO:0014881	ELIGIBLE	KB_CATEGORY_MENDELIAN
Treacher_Collins_Syndrome	MONDO:0002457	ELIGIBLE	KB_CATEGORY_MENDELIAN
Trehalase_Deficiency	MONDO:0012803	ELIGIBLE	KB_CATEGORY_MENDELIAN
Trichohepatoenteric_Syndrome	MONDO:0009105	ELIGIBLE	KB_CATEGORY_MENDELIAN
Trichothiodystrophy	MONDO:0018053	ELIGIBLE	KB_CATEGORY_MENDELIAN
Triglyceride_Storage_Disease_Type_1	MONDO:0008601	ELIGIBLE	KB_CATEGORY_MENDELIAN
Triglyceride_Storage_Disease_Type_2	MONDO:0008602	ELIGIBLE	KB_CATEGORY_MENDELIAN
Trimethylaminuria	MONDO:0018767	ELIGIBLE	KB_CATEGORY_MENDELIAN
Triosephosphate_Isomerase_Deficiency	MONDO:0014221	ELIGIBLE	KB_CATEGORY_MENDELIAN
Tuberous_Sclerosis_Complex	MONDO:0001734	ELIGIBLE	KB_CATEGORY_MENDELIAN
Tyrosinemia_Type_I	MONDO:0010161	ELIGIBLE	KB_CATEGORY_MENDELIAN
Tyrosinemia_Type_II	MONDO:0010160	ELIGIBLE	KB_CATEGORY_MENDELIAN
Tyrosinemia_Type_III	MONDO:0010162	ELIGIBLE	KB_CATEGORY_MENDELIAN
UBA5-Related_Developmental_and_Epileptic_Encephalopathy	MONDO:0014933	ELIGIBLE	KB_CATEGORY_MENDELIAN
UCHL1-Related_Neurodegeneration_with_Optic_Atrophy_and_Spastic_Paraplegia	MONDO:0014209	ELIGIBLE	KB_CATEGORY_MENDELIAN
UGDH-Related_Developmental_and_Epileptic_Encephalopathy_84	MONDO:0032918	ELIGIBLE	KB_CATEGORY_MENDELIAN
UGGT1-congenital_disorder_of_glycosylation	MONDO:0980705	ELIGIBLE	KB_CATEGORY_MENDELIAN
UGP2-Related_Developmental_and_Epileptic_Encephalopathy_83	MONDO:0032895	ELIGIBLE	KB_CATEGORY_MENDELIAN
UNC13A_Congenital_NDD_with_Epilepsy	MONDO:0980940	ELIGIBLE	KB_CATEGORY_MENDELIAN
UNC13A_NDD_with_Seizures_and_Movement_Disorder	MONDO:0980941	ELIGIBLE	KB_CATEGORY_MENDELIAN
Ullrich_Congenital_Muscular_Dystrophy	MONDO:0000355	ELIGIBLE	KB_CATEGORY_MENDELIAN
Ulnar-Mammary_Syndrome	MONDO:0008411	ELIGIBLE	KB_CATEGORY_MENDELIAN
Undetermined_Early_Onset_Epileptic_Encephalopathy	MONDO:0018614	ELIGIBLE	KB_CATEGORY_MENDELIAN
Uner_Tan_Syndrome	MONDO:0100144	ELIGIBLE	KB_CATEGORY_MENDELIAN
Unverricht-Lundborg_Disease	MONDO:0009698	ELIGIBLE	KB_CATEGORY_MENDELIAN
Urea_Cycle_Disorder	MONDO:0004739	ELIGIBLE	KB_CATEGORY_MENDELIAN
Usher_Syndrome	MONDO:0019501	ELIGIBLE	KB_CATEGORY_MENDELIAN
Usher_Syndrome_Type_4	MONDO:0029141	ELIGIBLE	KB_CATEGORY_MENDELIAN
Uveal_Coloboma-Cleft_Lip_and_Palate-Intellectual_Disability_Syndrome	MONDO:0007355	ELIGIBLE	KB_CATEGORY_MENDELIAN
VAMP2-Related_Disorder	MONDO:0032900	ELIGIBLE	KB_CATEGORY_MENDELIAN
VCP-associated_Multisystem_Proteinopathy	MONDO:0008178	ELIGIBLE	KB_CATEGORY_MENDELIAN
VLCAD_Deficiency	MONDO:0008723	ELIGIBLE	KB_CATEGORY_MENDELIAN
VPS4A-Related_Neurodevelopmental_Syndrome	MONDO:0035819	ELIGIBLE	KB_CATEGORY_MENDELIAN
VPS51-Related_Pontocerebellar_Hypoplasia-CDG	MONDO:0032831	ELIGIBLE	KB_CATEGORY_MENDELIAN
VPS53-Related_Pontocerebellar_Hypoplasia_Type_2E	MONDO:0014370	ELIGIBLE	KB_CATEGORY_MENDELIAN
Van_Buchem_Disease	MONDO:0009395	ELIGIBLE	KB_CATEGORY_MENDELIAN
Van_Maldergem_Syndrome	MONDO:0017813	ELIGIBLE	KB_CATEGORY_MENDELIAN
Vascular_Ehlers-Danlos_Syndrome	MONDO:0017314	ELIGIBLE	KB_CATEGORY_MENDELIAN
Vici_Syndrome	MONDO:0009452	ELIGIBLE	KB_CATEGORY_MENDELIAN
Visceral_Heterotaxy_9	MONDO:0030070	ELIGIBLE	KB_CATEGORY_MENDELIAN
Vitamin_D-Dependent_Rickets_Type_1A	MONDO:0020723	ELIGIBLE	KB_CATEGORY_MENDELIAN
Vitamin_D-Dependent_Rickets_Type_1B	MONDO:0010810	ELIGIBLE	KB_CATEGORY_MENDELIAN
Vitamin_D-Dependent_Rickets_Type_2A	MONDO:0010186	ELIGIBLE	KB_CATEGORY_MENDELIAN
Vitamin_D-Dependent_Rickets_Type_3	MONDO:0033640	ELIGIBLE	KB_CATEGORY_MENDELIAN
Vitamin_K_Dependent_Coagulation_Factor_Deficiency	MONDO:0015722	ELIGIBLE	KB_CATEGORY_MENDELIAN
WAPL-Related_Developmental_Disorder		NO_MONDO_GROUNDING	KB_CATEGORY_MENDELIAN
WWOX-Related_Developmental_and_Epileptic_Encephalopathy	MONDO:0014533	ELIGIBLE	KB_CATEGORY_MENDELIAN
Warburg_Cinotti_Syndrome	MONDO:0032579	ELIGIBLE	KB_CATEGORY_MENDELIAN
Warburg_Micro_Syndrome	MONDO:0016649	ELIGIBLE	KB_CATEGORY_MENDELIAN
Warsaw_breakage_syndrome	MONDO:0013252	ELIGIBLE	KB_CATEGORY_MENDELIAN
Weaver_Syndrome	MONDO:0010193	ELIGIBLE	KB_CATEGORY_MENDELIAN
Weill-Marchesani_Syndrome	MONDO:0018096	ELIGIBLE	KB_CATEGORY_MENDELIAN
Weiss-Kruszka_Syndrome	MONDO:0032836	ELIGIBLE	KB_CATEGORY_MENDELIAN
Werner_Syndrome	MONDO:0010196	ELIGIBLE	KB_CATEGORY_MENDELIAN
White-Sutton_Syndrome	MONDO:0014606	ELIGIBLE	KB_CATEGORY_MENDELIAN
Wieacker_Wolff_Syndrome	MONDO:0025445	ELIGIBLE	KB_CATEGORY_MENDELIAN
Wiedemann-Rautenstrauch_Syndrome	MONDO:0009910	ELIGIBLE	KB_CATEGORY_MENDELIAN
Wiedemann-Steiner_Syndrome	MONDO:0011518	ELIGIBLE	KB_CATEGORY_MENDELIAN
Williams_Syndrome	MONDO:0008678	ELIGIBLE	KB_CATEGORY_MENDELIAN
Wolcott-Rallison_Syndrome	MONDO:0009192	ELIGIBLE	KB_CATEGORY_MENDELIAN
Wolfram_Syndrome	MONDO:0018105	ELIGIBLE	KB_CATEGORY_MENDELIAN
Wolman_Disease	MONDO:0019148	ELIGIBLE	KB_CATEGORY_MENDELIAN
Woodhouse-Sakati_Syndrome	MONDO:0009419	ELIGIBLE	KB_CATEGORY_MENDELIAN
X-Linked_Hypophosphatemia	MONDO:0010619	ELIGIBLE	KB_CATEGORY_MENDELIAN
X-Linked_Infantile_Spinal_Muscular_Atrophy	MONDO:0010532	ELIGIBLE	KB_CATEGORY_MENDELIAN
X-Linked_Spondyloepiphyseal_Dysplasia_Tarda	MONDO:0010737	ELIGIBLE	KB_CATEGORY_MENDELIAN
X-linked_Agammaglobulinemia	MONDO:0010421	ELIGIBLE	KB_CATEGORY_MENDELIAN
X-linked_Chondrodysplasia_Punctata_1	MONDO:0010555	ELIGIBLE	KB_CATEGORY_MENDELIAN
X-linked_Chondrodysplasia_Punctata_2	MONDO:0020603	ELIGIBLE	KB_CATEGORY_MENDELIAN
X-linked_Dilated_Cardiomyopathy	MONDO:0010542	ELIGIBLE	KB_CATEGORY_MENDELIAN
X-linked_Dystonia-Parkinsonism	MONDO:0010747	ELIGIBLE	KB_CATEGORY_MENDELIAN
X-linked_Mendelian_Susceptibility_to_Mycobacterial_Diseases_due_to_CYBB_Deficiency	MONDO:0010389	ELIGIBLE	KB_CATEGORY_MENDELIAN
X-linked_Retinoschisis	MONDO:0010725	ELIGIBLE	KB_CATEGORY_MENDELIAN
XFE_Progeroid_Syndrome	MONDO:0012590	ELIGIBLE	KB_CATEGORY_MENDELIAN
Xeroderma_Pigmentosum	MONDO:0019600	ELIGIBLE	KB_CATEGORY_MENDELIAN
YWHAG_Syndrome	MONDO:0033365	ELIGIBLE	KB_CATEGORY_MENDELIAN
You-Hoover-Fong_Syndrome	MONDO:0014848	ELIGIBLE	KB_CATEGORY_MENDELIAN
ZNF407-Related_Neurodevelopmental_Disorder	MONDO:0859198	ELIGIBLE	KB_CATEGORY_MENDELIAN
ZRS-Related_Limb_Malformation		NO_MONDO_GROUNDING	KB_CATEGORY_MENDELIAN
ZTTK_syndrome	MONDO:0014936	ELIGIBLE	KB_CATEGORY_MENDELIAN
Zellweger_Spectrum_Disorders	MONDO:0019609	ELIGIBLE	KB_CATEGORY_MENDELIAN
Zimmermann_Laband_Syndrome	MONDO:0000200	ELIGIBLE	KB_CATEGORY_MENDELIAN
Zlotogora-Ogur_Syndrome	MONDO:0009151	ELIGIBLE	KB_CATEGORY_MENDELIAN
aceruloplasminemia	MONDO:0011426	ELIGIBLE	KB_CATEGORY_MENDELIAN
adrenoleukodystrophy	MONDO:0018544	ELIGIBLE	KB_CATEGORY_MENDELIAN
alpha-Methylacyl-CoA_Racemase_Deficiency	MONDO:0013681	ELIGIBLE	KB_CATEGORY_MENDELIAN
neuroferritinopathy	MONDO:0011638	ELIGIBLE	KB_CATEGORY_MENDELIAN
ornithine_aminotransferase_deficiency	MONDO:0009796	ELIGIBLE	KB_CATEGORY_MENDELIAN
