disease_name,disease_id,claim_type,claim_class,source_path,claim_kind,claim_text,subject_label,subject_id,predicate_label,predicate_id,object_label,object_id,qualifier_name,qualifier_value,qualifier_value_id,qualifiers_json,is_subclaim,qualifier_evidence_missing,evidence_reference,evidence_reference_title,evidence_supports,evidence_source,evidence_snippet,evidence_explanation
Asthma,MONDO:0004979,biochemical,Biochemical,biochemical[2],qualified,Asthma has biochemical IgE Antibodies with context allergic reactions,Asthma,MONDO:0004979,has biochemical,biochemical,IgE Antibodies,,context,allergic reactions,,"{""context"": {""id"": """", ""value"": ""allergic reactions""}}",True,True,PMID:30342581,Immunoglobulin E as a Biomarker in Asthma.,SUPPORT,,Using IgE as a biomarker for asthma provides a target for management and treatment.,"The reference supports the use of IgE as a biomarker in asthma, indicating its elevated presence in the condition."
Asthma,MONDO:0004979,biochemical,Biochemical,biochemical[2],qualified,Asthma has biochemical IgE Antibodies with context allergic reactions,Asthma,MONDO:0004979,has biochemical,biochemical,IgE Antibodies,,context,allergic reactions,,"{""context"": {""id"": """", ""value"": ""allergic reactions""}}",True,True,PMID:16462678,[Allergy-related hypereosinophilia].,SUPPORT,,Atopy is defined by abnormal IgE production in response to an allergen (an antigen that is then designated an allergen).,"The reference defines atopy in terms of elevated IgE production in response to allergens, which is relevant to allergic asthma."
Asthma,MONDO:0004979,genetic,Genetic,genetic[0],base,Asthma has genetic IL4,Asthma,MONDO:0004979,has genetic,genetic,IL4,,,,,,False,False,PMID:23070918,"Association between the interleukin-4, interleukin-13 polymorphisms and asthma: a meta-analysis.",SUPPORT,,The results indicated that there were an association between the IL-4 C-33T (P = 0.006) and C-589T (P = 0.04) ... and susceptibility to asthma.,This meta-analysis found a significant association between IL-4 polymorphisms (C-33T and C-589T) and asthma susceptibility.
Asthma,MONDO:0004979,genetic,Genetic,genetic[0],base,Asthma has genetic IL4,Asthma,MONDO:0004979,has genetic,genetic,IL4,,,,,,False,False,PMID:10073323,Genetics of asthma: from chicken soup to Napoleon to Toronto.,SUPPORT,,"Using both the candidate gene and the positional cloning approaches, there is evidence that predisposing factors, if not the disease itself, are genetically transferred.","This reference generally supports the idea of genetic associations in asthma, including those likely involving IL-4."
Asthma,MONDO:0004979,genetic,Genetic,genetic[0],base,Asthma has genetic IL4,Asthma,MONDO:0004979,has genetic,genetic,IL4,,,,,,False,False,PMID:21325943,Genetics of occupational asthma.,PARTIAL,,Genotype combinations of IL-4 receptor-alpha and CD14 single nucleotide polymorphisms (SNPs) were significantly associated with diisocyanate asthma.,"This study refers to IL-4 receptor-alpha and not IL-4 directly, and its context is specific to occupational asthma caused by diisocyanate exposure."
Asthma,MONDO:0004979,genetic,Genetic,genetic[0],qualified,Asthma has genetic IL4 with association associated,Asthma,MONDO:0004979,has genetic,genetic,IL4,,association,Associated,,"{""association"": {""id"": """", ""value"": ""Associated""}}",True,True,PMID:23070918,"Association between the interleukin-4, interleukin-13 polymorphisms and asthma: a meta-analysis.",SUPPORT,,The results indicated that there were an association between the IL-4 C-33T (P = 0.006) and C-589T (P = 0.04) ... and susceptibility to asthma.,This meta-analysis found a significant association between IL-4 polymorphisms (C-33T and C-589T) and asthma susceptibility.
Asthma,MONDO:0004979,genetic,Genetic,genetic[0],qualified,Asthma has genetic IL4 with association associated,Asthma,MONDO:0004979,has genetic,genetic,IL4,,association,Associated,,"{""association"": {""id"": """", ""value"": ""Associated""}}",True,True,PMID:10073323,Genetics of asthma: from chicken soup to Napoleon to Toronto.,SUPPORT,,"Using both the candidate gene and the positional cloning approaches, there is evidence that predisposing factors, if not the disease itself, are genetically transferred.","This reference generally supports the idea of genetic associations in asthma, including those likely involving IL-4."
Asthma,MONDO:0004979,genetic,Genetic,genetic[0],qualified,Asthma has genetic IL4 with association associated,Asthma,MONDO:0004979,has genetic,genetic,IL4,,association,Associated,,"{""association"": {""id"": """", ""value"": ""Associated""}}",True,True,PMID:21325943,Genetics of occupational asthma.,PARTIAL,,Genotype combinations of IL-4 receptor-alpha and CD14 single nucleotide polymorphisms (SNPs) were significantly associated with diisocyanate asthma.,"This study refers to IL-4 receptor-alpha and not IL-4 directly, and its context is specific to occupational asthma caused by diisocyanate exposure."
Asthma,MONDO:0004979,genetic,Genetic,genetic[1],base,Asthma has genetic IL13,Asthma,MONDO:0004979,has genetic,genetic,IL13,,,,,,False,False,PMID:23996716,IL-13 gene polymorphisms and their association with atopic asthma and rhinitis in Pakistani patients.,SUPPORT,,"Interleukin-13 (IL-13) is known to be a key regulator in immunoglobulin E (IgE) synthesis, mucus hypersecretion and airway hyperresponsiveness... A statistically significant association of the A-1512C polymorphism in IL13 gene was observed with atopy.",The study provides evidence that the IL13 gene polymorphism A-1512C is significantly associated with asthma.
Asthma,MONDO:0004979,genetic,Genetic,genetic[1],base,Asthma has genetic IL13,Asthma,MONDO:0004979,has genetic,genetic,IL13,,,,,,False,False,PMID:30539779,Genetic variants in RORA are associated with asthma and allergy markers in an admixed population.,PARTIAL,,"An efficient memory Th2 cell response is dependent on IL-13 produced by ILC2s, causing allergic lung inflammation and elevated serum levels of immunoglobulin E.","The study indicates that IL-13 is involved in allergic lung inflammation which is relevant to asthma, but it primarily discusses IL-13's role in mediating immune responses rather than directly associating IL-13 genetic polymorphisms with asthma."
Asthma,MONDO:0004979,genetic,Genetic,genetic[1],base,Asthma has genetic IL13,Asthma,MONDO:0004979,has genetic,genetic,IL13,,,,,,False,False,PMID:23380221,Decoding asthma: translating genetic variation in IL33 and IL1RL1 into disease pathophysiology.,PARTIAL,,"Very recently, a novel population of IL-33-responsive innate immune cells, the type 2 innate lymphoid cells, was found to produce hallmark TH2 cytokines, such as IL-5 and IL-13.",The review highlights the role of IL-13 in the pathway involved in asthma pathogenesis but does not directly establish a genetic association between IL-13 and asthma.
Asthma,MONDO:0004979,genetic,Genetic,genetic[1],base,Asthma has genetic IL13,Asthma,MONDO:0004979,has genetic,genetic,IL13,,,,,,False,False,PMID:21681015,Genome-wide association studies of asthma.,NO_EVIDENCE,,Genome-wide association studies of asthma.,The abstract discusses GWAS studies related to asthma but does not specifically mention IL13.
Asthma,MONDO:0004979,genetic,Genetic,genetic[1],qualified,Asthma has genetic IL13 with association associated,Asthma,MONDO:0004979,has genetic,genetic,IL13,,association,Associated,,"{""association"": {""id"": """", ""value"": ""Associated""}}",True,True,PMID:23996716,IL-13 gene polymorphisms and their association with atopic asthma and rhinitis in Pakistani patients.,SUPPORT,,"Interleukin-13 (IL-13) is known to be a key regulator in immunoglobulin E (IgE) synthesis, mucus hypersecretion and airway hyperresponsiveness... A statistically significant association of the A-1512C polymorphism in IL13 gene was observed with atopy.",The study provides evidence that the IL13 gene polymorphism A-1512C is significantly associated with asthma.
Asthma,MONDO:0004979,genetic,Genetic,genetic[1],qualified,Asthma has genetic IL13 with association associated,Asthma,MONDO:0004979,has genetic,genetic,IL13,,association,Associated,,"{""association"": {""id"": """", ""value"": ""Associated""}}",True,True,PMID:30539779,Genetic variants in RORA are associated with asthma and allergy markers in an admixed population.,PARTIAL,,"An efficient memory Th2 cell response is dependent on IL-13 produced by ILC2s, causing allergic lung inflammation and elevated serum levels of immunoglobulin E.","The study indicates that IL-13 is involved in allergic lung inflammation which is relevant to asthma, but it primarily discusses IL-13's role in mediating immune responses rather than directly associating IL-13 genetic polymorphisms with asthma."
Asthma,MONDO:0004979,genetic,Genetic,genetic[1],qualified,Asthma has genetic IL13 with association associated,Asthma,MONDO:0004979,has genetic,genetic,IL13,,association,Associated,,"{""association"": {""id"": """", ""value"": ""Associated""}}",True,True,PMID:23380221,Decoding asthma: translating genetic variation in IL33 and IL1RL1 into disease pathophysiology.,PARTIAL,,"Very recently, a novel population of IL-33-responsive innate immune cells, the type 2 innate lymphoid cells, was found to produce hallmark TH2 cytokines, such as IL-5 and IL-13.",The review highlights the role of IL-13 in the pathway involved in asthma pathogenesis but does not directly establish a genetic association between IL-13 and asthma.
Asthma,MONDO:0004979,genetic,Genetic,genetic[1],qualified,Asthma has genetic IL13 with association associated,Asthma,MONDO:0004979,has genetic,genetic,IL13,,association,Associated,,"{""association"": {""id"": """", ""value"": ""Associated""}}",True,True,PMID:21681015,Genome-wide association studies of asthma.,NO_EVIDENCE,,Genome-wide association studies of asthma.,The abstract discusses GWAS studies related to asthma but does not specifically mention IL13.
Asthma,MONDO:0004979,genetic,Genetic,genetic[2],base,Asthma has genetic ADAM33,Asthma,MONDO:0004979,has genetic,genetic,ADAM33,,,,,,False,False,PMID:26666372,Genetic variants of ADAM33 are associated with asthma susceptibility in the Punjabi population of Pakistan.,SUPPORT,,"A disintegrin and metalloproteinase 33 (ADAM33) gene has been considered as an asthma susceptibility gene due to its possible role in airway remodeling, abnormal cell proliferation, and differentiation. Association of this gene with asthma has been reported in several genetic studies on various populations.",This study and its findings directly support the statement about the association between the ADAM33 gene and asthma.
Asthma,MONDO:0004979,genetic,Genetic,genetic[2],base,Asthma has genetic ADAM33,Asthma,MONDO:0004979,has genetic,genetic,ADAM33,,,,,,False,False,PMID:19481925,Asthma genetics and genomics 2009.,SUPPORT,,"Despite this, the field has identified 43 replicated genes from association studies. The most frequently replicated are: TNF alpha, IL4, FCERB, Adam 33, and GSTP1.","This study acknowledges the genetic association between ADAM33 and asthma among other genes, further supporting the statement."
Asthma,MONDO:0004979,genetic,Genetic,genetic[2],qualified,Asthma has genetic ADAM33 with association associated,Asthma,MONDO:0004979,has genetic,genetic,ADAM33,,association,Associated,,"{""association"": {""id"": """", ""value"": ""Associated""}}",True,True,PMID:26666372,Genetic variants of ADAM33 are associated with asthma susceptibility in the Punjabi population of Pakistan.,SUPPORT,,"A disintegrin and metalloproteinase 33 (ADAM33) gene has been considered as an asthma susceptibility gene due to its possible role in airway remodeling, abnormal cell proliferation, and differentiation. Association of this gene with asthma has been reported in several genetic studies on various populations.",This study and its findings directly support the statement about the association between the ADAM33 gene and asthma.
Asthma,MONDO:0004979,genetic,Genetic,genetic[2],qualified,Asthma has genetic ADAM33 with association associated,Asthma,MONDO:0004979,has genetic,genetic,ADAM33,,association,Associated,,"{""association"": {""id"": """", ""value"": ""Associated""}}",True,True,PMID:19481925,Asthma genetics and genomics 2009.,SUPPORT,,"Despite this, the field has identified 43 replicated genes from association studies. The most frequently replicated are: TNF alpha, IL4, FCERB, Adam 33, and GSTP1.","This study acknowledges the genetic association between ADAM33 and asthma among other genes, further supporting the statement."
Asthma,MONDO:0004979,genetic,Genetic,genetic[3],base,Asthma has genetic GSDMB,Asthma,MONDO:0004979,has genetic,genetic,GSDMB,,,,,,False,False,PMID:33963941,Association of Gasdermin B Gene GSDMB Polymorphisms with Risk of Allergic Diseases.,SUPPORT,,"Our results revealed that polymorphic variants rs7216389, rs2290400 and rs2305480 are associated with the development of allergic diseases as well as with asthma and asthma combined with allergic rhinitis.",This reference specifically mentions GSDMB polymorphisms and their association with asthma.
