postcomposition_id	descriptor_id	assertion_id	disorder_id	disorder_name	source_file	section	section_index	section_name	section_description	descriptor_path	descriptor_preferred_term	descriptor_term_id	descriptor_term_label	relation_type	relation_index	relation_path	predicate_preferred_term	predicate_term_id	predicate_term_label	value_preferred_term	value_term_id	value_term_label	value_literal	raw_json
427	4274	4745	200	Malignant Mesothelioma	Malignant_Mesothelioma.yaml	treatments	0	Platinum-Based Chemotherapy	First-line treatment combines cisplatin or carboplatin with pemetrexed. This regimen improves median survival from approximately 9 to 12-14 months compared to platinum alone.	treatment_term	chemotherapy	MAXO:0000647	chemotherapy	therapeutic_agent	1	treatment_term.therapeutic_agent[1]	therapeutic_agent			pemetrexed	CHEBI:63616	pemetrexed		"{""preferred_term"": ""pemetrexed"", ""term"": {""id"": ""CHEBI:63616"", ""label"": ""pemetrexed""}}"
428	4285	4760	202	Mantle Cell Lymphoma	Mantle_Cell_Lymphoma.yaml	pathophysiology	0	CCND1 Translocation and Cyclin D1 Overexpression	The t(11;14)(q13;q32) translocation places the CCND1 gene under control of the immunoglobulin heavy chain enhancer, causing constitutive overexpression of cyclin D1. This is the hallmark genetic event in MCL, occurring in virtually all cases, and drives cell cycle progression.	biological_processes[0]	G1/S transition of mitotic cell cycle	GO:0000082	G1/S transition of mitotic cell cycle	modifier	0	biological_processes[0].modifier	modifier						INCREASED	"""INCREASED"""
429	4286	4761	202	Mantle Cell Lymphoma	Mantle_Cell_Lymphoma.yaml	pathophysiology	1	Cell Cycle Dysregulation	Cyclin D1 overexpression accelerates G1 to S phase transition by activating CDK4/6, which phosphorylates retinoblastoma protein (RB1) and releases E2F transcription factors. This overcomes normal cell cycle checkpoints and drives proliferation.	biological_processes[0]	cell population proliferation	GO:0008283	cell population proliferation	modifier	0	biological_processes[0].modifier	modifier						INCREASED	"""INCREASED"""
430	4287	4762	202	Mantle Cell Lymphoma	Mantle_Cell_Lymphoma.yaml	pathophysiology	2	BTK and BCR Signaling Dependence	MCL cells are dependent on B-cell receptor signaling through BTK for survival. This pathway provides proliferative and anti-apoptotic signals essential for MCL cell maintenance. BTK inhibitors exploit this dependence, particularly effective in relapsed MCL.	biological_processes[0]	B cell activation	GO:0042113	B cell activation	modifier	0	biological_processes[0].modifier	modifier						INCREASED	"""INCREASED"""
431	4288	4763	202	Mantle Cell Lymphoma	Mantle_Cell_Lymphoma.yaml	pathophysiology	3	NF-kB Activation	Constitutive NF-kB signaling is common in MCL, driven by BCR signaling and genetic alterations affecting the NF-kB pathway. NF-kB promotes expression of anti-apoptotic genes contributing to MCL cell survival.	biological_processes[0]	apoptotic process	GO:0006915	apoptotic process	modifier	0	biological_processes[0].modifier	modifier						DECREASED	"""DECREASED"""
432	4299	4772	202	Mantle Cell Lymphoma	Mantle_Cell_Lymphoma.yaml	treatments	0	Ibrutinib	First-in-class BTK inhibitor with high activity in relapsed/refractory MCL. Achieves overall response rates of 65-70%. Also being studied in frontline combinations. Continuous therapy until progression or intolerance.	treatment_term	pharmacotherapy	MAXO:0000058	pharmacotherapy	therapeutic_agent	0	treatment_term.therapeutic_agent[0]	therapeutic_agent			ibrutinib	CHEBI:76612	ibrutinib		"{""preferred_term"": ""ibrutinib"", ""term"": {""id"": ""CHEBI:76612"", ""label"": ""ibrutinib""}}"
433	4301	4773	202	Mantle Cell Lymphoma	Mantle_Cell_Lymphoma.yaml	treatments	1	Acalabrutinib	Second-generation selective BTK inhibitor with efficacy in relapsed MCL and potentially improved tolerability compared to ibrutinib.	treatment_term	pharmacotherapy	MAXO:0000058	pharmacotherapy	therapeutic_agent	0	treatment_term.therapeutic_agent[0]	therapeutic_agent			acalabrutinib	CHEBI:167707	acalabrutinib		"{""preferred_term"": ""acalabrutinib"", ""term"": {""id"": ""CHEBI:167707"", ""label"": ""acalabrutinib""}}"
434	4306	4777	202	Mantle Cell Lymphoma	Mantle_Cell_Lymphoma.yaml	treatments	5	Venetoclax	BCL2 inhibitor with activity in relapsed MCL, particularly in combination with BTK inhibitors. Being evaluated in multiple combination regimens.	treatment_term	pharmacotherapy	MAXO:0000058	pharmacotherapy	therapeutic_agent	0	treatment_term.therapeutic_agent[0]	therapeutic_agent			venetoclax	CHEBI:133021	venetoclax		"{""preferred_term"": ""venetoclax"", ""term"": {""id"": ""CHEBI:133021"", ""label"": ""venetoclax""}}"
435	4426	4905	206	Meckel Syndrome	Meckel_Syndrome.yaml	pathophysiology	2	Basal body localization without proper ciliogenesis	Basal bodies localize apically, yet cilia fail to form in many tissues.	biological_processes[0]	cilium assembly	GO:0060271	cilium assembly	modifier	0	biological_processes[0].modifier	modifier						DYSREGULATED	"""DYSREGULATED"""
436	4430	4906	206	Meckel Syndrome	Meckel_Syndrome.yaml	pathophysiology	3	Defective cilia formation across multiple tissues	Primary cilia fail to form in many tissues in vivo.	biological_processes[0]	cilium assembly	GO:0060271	cilium assembly	modifier	0	biological_processes[0].modifier	modifier						DYSREGULATED	"""DYSREGULATED"""
437	4434	4907	206	Meckel Syndrome	Meckel_Syndrome.yaml	pathophysiology	4	Loss of primary cilia (failed ciliogenesis)	Primary cilia are absent, reflecting failed ciliogenesis.	biological_processes[0]	cilium assembly	GO:0060271	cilium assembly	modifier	0	biological_processes[0].modifier	modifier						DYSREGULATED	"""DYSREGULATED"""
438	4439	4909	206	Meckel Syndrome	Meckel_Syndrome.yaml	pathophysiology	6	Impaired initiation of ciliogenesis	B9 proteins facilitate early ciliogenesis; disruption impairs initiation.	biological_processes[0]	cilium assembly	GO:0060271	cilium assembly	modifier	0	biological_processes[0].modifier	modifier						DYSREGULATED	"""DYSREGULATED"""
439	4440	4910	206	Meckel Syndrome	Meckel_Syndrome.yaml	pathophysiology	7	TMEM67 cleavage uncouples ciliogenesis and Wnt signaling	Proteolytic cleavage of TMEM67 separates ciliary assembly from Wnt pathway activity.	biological_processes[0]	cilium assembly	GO:0060271	cilium assembly	modifier	0	biological_processes[0].modifier	modifier						DYSREGULATED	"""DYSREGULATED"""
440	4441	4910	206	Meckel Syndrome	Meckel_Syndrome.yaml	pathophysiology	7	TMEM67 cleavage uncouples ciliogenesis and Wnt signaling	Proteolytic cleavage of TMEM67 separates ciliary assembly from Wnt pathway activity.	biological_processes[1]	Wnt signaling pathway	GO:0016055	Wnt signaling pathway	modifier	0	biological_processes[1].modifier	modifier						DYSREGULATED	"""DYSREGULATED"""
441	4442	4911	206	Meckel Syndrome	Meckel_Syndrome.yaml	pathophysiology	8	TMEM17 loss disrupts Sonic Hedgehog signaling	TMEM17 dysfunction at the ciliary transition zone abrogates Sonic Hedgehog signaling.	biological_processes[0]	hedgehog signaling pathway	GO:0007224	hedgehog signaling pathway	modifier	0	biological_processes[0].modifier	modifier						DYSREGULATED	"""DYSREGULATED"""
442	4445	4912	206	Meckel Syndrome	Meckel_Syndrome.yaml	pathophysiology	9	Altered Hedgehog signaling in neural tube patterning	Hedgehog signaling is altered during neural tube development.	biological_processes[0]	hedgehog signaling pathway	GO:0007224	hedgehog signaling pathway	modifier	0	biological_processes[0].modifier	modifier						DYSREGULATED	"""DYSREGULATED"""
443	4447	4913	206	Meckel Syndrome	Meckel_Syndrome.yaml	pathophysiology	10	Altered Hedgehog signaling in limb patterning	Hedgehog signaling is altered during limb development.	biological_processes[0]	hedgehog signaling pathway	GO:0007224	hedgehog signaling pathway	modifier	0	biological_processes[0].modifier	modifier						DYSREGULATED	"""DYSREGULATED"""
444	4453	4920	206	Meckel Syndrome	Meckel_Syndrome.yaml	treatments	0	Occipital encephalocele repair	Surgical excision/repair of occipital encephalocele or meningocele in MKS.	treatment_term	surgical repair	MAXO:0009072	surgical repair	qualifier	0	treatment_term.qualifiers[0]	surgical procedure	NCIT:C15329	Surgical Procedure	excision	NCIT:C15232	Excision		"{""predicate"": {""preferred_term"": ""surgical procedure"", ""term"": {""id"": ""NCIT:C15329"", ""label"": ""Surgical Procedure""}}, ""value"": {""preferred_term"": ""excision"", ""term"": {""id"": ""NCIT:C15232"", ""label"": ""Excision""}}}"
445	4456	4921	206	Meckel Syndrome	Meckel_Syndrome.yaml	treatments	1	Cerebrospinal fluid shunting for hydrocephalus	Surgical CSF diversion for hydrocephalus associated with MKS.	treatment_term	surgical repair	MAXO:0009072	surgical repair	qualifier	0	treatment_term.qualifiers[0]	surgical procedure	NCIT:C15329	Surgical Procedure	shunt device	NCIT:C50174	Shunt Device		"{""predicate"": {""preferred_term"": ""surgical procedure"", ""term"": {""id"": ""NCIT:C15329"", ""label"": ""Surgical Procedure""}}, ""value"": {""preferred_term"": ""shunt device"", ""term"": {""id"": ""NCIT:C50174"", ""label"": ""Shunt Device""}}}"
446	4459	4922	206	Meckel Syndrome	Meckel_Syndrome.yaml	treatments	2	Cranial decompression	Acute cranial decompression reported in MKS with craniocephalic disproportion.	treatment_term	surgical repair	MAXO:0009072	surgical repair	qualifier	0	treatment_term.qualifiers[0]	surgical procedure	NCIT:C15329	Surgical Procedure	excision	NCIT:C15232	Excision		"{""predicate"": {""preferred_term"": ""surgical procedure"", ""term"": {""id"": ""NCIT:C15329"", ""label"": ""Surgical Procedure""}}, ""value"": {""preferred_term"": ""excision"", ""term"": {""id"": ""NCIT:C15232"", ""label"": ""Excision""}}}"
447	4462	4923	206	Meckel Syndrome	Meckel_Syndrome.yaml	treatments	3	Mutation-specific exon skipping therapy (proposed)	Proposed therapeutic exon-skipping strategies for CC2D2A-related MKS.	treatment_term	gene therapy	MAXO:0001001	gene therapy	qualifier	0	treatment_term.qualifiers[0]	has participant	RO:0000057	has participant	CC2D2A	hgnc:29253	CC2D2A		"{""predicate"": {""preferred_term"": ""has participant"", ""term"": {""id"": ""RO:0000057"", ""label"": ""has participant""}}, ""value"": {""preferred_term"": ""CC2D2A"", ""term"": {""id"": ""hgnc:29253"", ""label"": ""CC2D2A""}}}"
448	4469	4931	207	Medullary Thyroid Carcinoma	Medullary_Thyroid_Carcinoma.yaml	pathophysiology	0	RET Proto-Oncogene Activation	Activating mutations in the RET receptor tyrosine kinase lead to constitutive kinase activity without ligand binding. This drives downstream signaling through RAS-MAPK and PI3K-AKT pathways, promoting C-cell proliferation and survival.	biological_processes[0]	receptor signaling protein tyrosine kinase activity	GO:0004716	receptor signaling protein tyrosine kinase activity	modifier	0	biological_processes[0].modifier	modifier						INCREASED	"""INCREASED"""
449	4472	4932	207	Medullary Thyroid Carcinoma	Medullary_Thyroid_Carcinoma.yaml	pathophysiology	1	RAS-MAPK Pathway Activation	RET activation stimulates the RAS-RAF-MEK-ERK signaling cascade, driving uncontrolled C-cell proliferation. This pathway is a major effector of RET-mediated transformation in MTC.	biological_processes[0]	MAPK cascade	GO:0000165	MAPK cascade	modifier	0	biological_processes[0].modifier	modifier						INCREASED	"""INCREASED"""
450	4473	4933	207	Medullary Thyroid Carcinoma	Medullary_Thyroid_Carcinoma.yaml	pathophysiology	2	PI3K-AKT Pathway Activation	RET activation recruits PI3K and activates the PI3K-AKT-mTOR signaling cascade, promoting C-cell survival and resistance to apoptosis. This cooperates with MAPK signaling to drive MTC tumorigenesis.	biological_processes[0]	phosphatidylinositol 3-kinase signaling	GO:0014065	phosphatidylinositol 3-kinase signaling	modifier	0	biological_processes[0].modifier	modifier						INCREASED	"""INCREASED"""
451	4480	4940	207	Medullary Thyroid Carcinoma	Medullary_Thyroid_Carcinoma.yaml	treatments	3	Vandetanib/Cabozantinib	Multi-kinase inhibitors with RET activity approved for advanced MTC. Broader kinase inhibition profile leads to more side effects compared to selective RET inhibitors.	treatment_term	pharmacotherapy	MAXO:0000058	pharmacotherapy	therapeutic_agent	0	treatment_term.therapeutic_agent[0]	therapeutic_agent			vandetanib	CHEBI:49960	vandetanib		"{""preferred_term"": ""vandetanib"", ""term"": {""id"": ""CHEBI:49960"", ""label"": ""vandetanib""}}"
452	4480	4940	207	Medullary Thyroid Carcinoma	Medullary_Thyroid_Carcinoma.yaml	treatments	3	Vandetanib/Cabozantinib	Multi-kinase inhibitors with RET activity approved for advanced MTC. Broader kinase inhibition profile leads to more side effects compared to selective RET inhibitors.	treatment_term	pharmacotherapy	MAXO:0000058	pharmacotherapy	therapeutic_agent	1	treatment_term.therapeutic_agent[1]	therapeutic_agent			cabozantinib	CHEBI:72317	cabozantinib		"{""preferred_term"": ""cabozantinib"", ""term"": {""id"": ""CHEBI:72317"", ""label"": ""cabozantinib""}}"
453	4485	4951	208	Medulloblastoma, SHH-Activated	Medulloblastoma_SHH_Activated.yaml	pathophysiology	0	SHH Pathway Activation	The SHH pathway is activated through loss of function mutations in PTCH1 (receptor that normally inhibits SMO), activating mutations in SMO, loss of SUFU (negative regulator), or amplification of downstream effectors (GLI2, MYCN). This leads to constitutive activation of GLI transcription factors.	biological_processes[0]	smoothened signaling pathway	GO:0007224	smoothened signaling pathway	modifier	0	biological_processes[0].modifier	modifier						INCREASED	"""INCREASED"""
454	4487	4952	208	Medulloblastoma, SHH-Activated	Medulloblastoma_SHH_Activated.yaml	pathophysiology	1	GLI Transcription Factor Activation	Activated SMO leads to nuclear translocation of GLI transcription factors (GLI1, GLI2) which activate target genes including PTCH1 (feedback), GLI1, MYCN, CCND1, and BCL2. GLI2 amplification can drive pathway activation independently of upstream components.	biological_processes[0]	positive regulation of gene expression	GO:0010628	positive regulation of gene expression	modifier	0	biological_processes[0].modifier	modifier						INCREASED	"""INCREASED"""
455	4489	4953	208	Medulloblastoma, SHH-Activated	Medulloblastoma_SHH_Activated.yaml	pathophysiology	2	Cerebellar Granule Cell Proliferation	SHH signaling normally controls proliferation of granule neuron precursors in the external granule layer during cerebellar development. Constitutive pathway activation leads to unchecked proliferation of these precursors, resulting in tumor formation.	biological_processes[0]	cell population proliferation	GO:0008283	cell population proliferation	modifier	0	biological_processes[0].modifier	modifier						INCREASED	"""INCREASED"""
456	4490	4953	208	Medulloblastoma, SHH-Activated	Medulloblastoma_SHH_Activated.yaml	pathophysiology	2	Cerebellar Granule Cell Proliferation	SHH signaling normally controls proliferation of granule neuron precursors in the external granule layer during cerebellar development. Constitutive pathway activation leads to unchecked proliferation of these precursors, resulting in tumor formation.	biological_processes[1]	cerebellum development	GO:0021549	cerebellum development	modifier	0	biological_processes[1].modifier	modifier						ABNORMAL	"""ABNORMAL"""
457	4501	4971	209	Medulloblastoma, WNT-Activated	Medulloblastoma_WNT_Activated.yaml	pathophysiology	0	WNT/Beta-Catenin Pathway Activation	Activating mutations in CTNNB1 (beta-catenin) prevent phosphorylation at serine/threonine residues in exon 3, blocking proteasomal degradation. This leads to nuclear accumulation of beta-catenin, which complexes with TCF/LEF transcription factors to activate WNT target genes.	biological_processes[0]	Wnt signaling pathway	GO:0016055	Wnt signaling pathway	modifier	0	biological_processes[0].modifier	modifier						INCREASED	"""INCREASED"""
